"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","LTINT","TOT","PC_PA","Q","2005-Q3",3.165333,
"DNK","LTINT","TOT","PC_PA","Q","2005-Q4",3.344333,
"DNK","LTINT","TOT","PC_PA","Q","2006-Q1",3.499667,
"DNK","LTINT","TOT","PC_PA","Q","2006-Q2",4.008667,
"DNK","LTINT","TOT","PC_PA","Q","2006-Q3",3.929667,
"DNK","LTINT","TOT","PC_PA","Q","2006-Q4",3.81,
"DNK","LTINT","TOT","PC_PA","Q","2007-Q1",4.002666,
"DNK","LTINT","TOT","PC_PA","Q","2007-Q2",4.387667,
"DNK","LTINT","TOT","PC_PA","Q","2007-Q3",4.443333,
"DNK","LTINT","TOT","PC_PA","Q","2007-Q4",4.312,
"DNK","LTINT","TOT","PC_PA","Q","2008-Q1",4.089334,
"DNK","LTINT","TOT","PC_PA","Q","2008-Q2",4.508,
"DNK","LTINT","TOT","PC_PA","Q","2008-Q3",4.545333,
"DNK","LTINT","TOT","PC_PA","Q","2008-Q4",3.994667,
"DNK","LTINT","TOT","PC_PA","Q","2009-Q1",3.477333,
"DNK","LTINT","TOT","PC_PA","Q","2009-Q2",3.624333,
"DNK","LTINT","TOT","PC_PA","Q","2009-Q3",3.661333,
"DNK","LTINT","TOT","PC_PA","Q","2009-Q4",3.582333,
"DNK","LTINT","TOT","PC_PA","Q","2010-Q1",3.488,
"DNK","LTINT","TOT","PC_PA","Q","2010-Q2",2.990667,
"DNK","LTINT","TOT","PC_PA","Q","2010-Q3",2.519,
"DNK","LTINT","TOT","PC_PA","Q","2010-Q4",2.706667,
"DNK","LTINT","TOT","PC_PA","Q","2011-Q1",3.190333,
"DNK","LTINT","TOT","PC_PA","Q","2011-Q2",3.168333,
"DNK","LTINT","TOT","PC_PA","Q","2011-Q3",2.527,
"DNK","LTINT","TOT","PC_PA","Q","2011-Q4",2.031333,
"DNK","LTINT","TOT","PC_PA","Q","2012-Q1",1.822,
"DNK","LTINT","TOT","PC_PA","Q","2012-Q2",1.445667,
"DNK","LTINT","TOT","PC_PA","Q","2012-Q3",1.186333,
"DNK","LTINT","TOT","PC_PA","Q","2012-Q4",1.159667,
"DNK","LTINT","TOT","PC_PA","Q","2013-Q1",1.643,
"DNK","LTINT","TOT","PC_PA","Q","2013-Q2",1.530333,
"DNK","LTINT","TOT","PC_PA","Q","2013-Q3",1.934667,
"DNK","LTINT","TOT","PC_PA","Q","2013-Q4",1.872,
"DNK","LTINT","TOT","PC_PA","Q","2014-Q1",1.714333,
"DNK","LTINT","TOT","PC_PA","Q","2014-Q2",1.470333,
"DNK","LTINT","TOT","PC_PA","Q","2014-Q3",1.086667,
"DNK","LTINT","TOT","PC_PA","Q","2014-Q4",1.028,
"DNK","LTINT","TOT","PC_PA","Q","2015-Q1",0.3736667,
"DNK","LTINT","TOT","PC_PA","Q","2015-Q2",0.6586667,
"DNK","LTINT","TOT","PC_PA","Q","2015-Q3",0.9043334,
"DNK","LTINT","TOT","PC_PA","Q","2015-Q4",0.8253334,
"DNK","LTINT","TOT","PC_PA","Q","2016-Q1",0.613,
"DNK","LTINT","TOT","PC_PA","Q","2016-Q2",0.345,
"DNK","LTINT","TOT","PC_PA","Q","2016-Q3",0.04166667,
"DNK","LTINT","TOT","PC_PA","Q","2016-Q4",0.2816667,
"DNK","LTINT","TOT","PC_PA","Q","2017-Q1",0.2986667,
"DNK","LTINT","TOT","PC_PA","Q","2017-Q2",0.5696667,
"DNK","LTINT","TOT","PC_PA","Q","2017-Q3",0.5763333,
"DNK","LTINT","TOT","PC_PA","Q","2017-Q4",0.461,
"DNK","LTINT","TOT","PC_PA","Q","2018-Q1",0.6603333,
"DNK","LTINT","TOT","PC_PA","Q","2018-Q2",0.4926667,
"DNK","LTINT","TOT","PC_PA","Q","2018-Q3",0.337,
"DNK","LTINT","TOT","PC_PA","Q","2018-Q4",0.3293333,
"DNK","LTINT","TOT","PC_PA","Q","2019-Q1",0.1233333,
"DNK","LTINT","TOT","PC_PA","Q","2019-Q2",-0.03033333,
"DNK","LTINT","TOT","PC_PA","Q","2019-Q3",-0.4926667,
"DNK","LTINT","TOT","PC_PA","Q","2019-Q4",-0.334,
"DNK","LTINT","TOT","PC_PA","Q","2020-Q1",-0.3596667,
"DNK","LTINT","TOT","PC_PA","Q","2020-Q2",-0.254,
"DNK","LTINT","TOT","PC_PA","Q","2020-Q3",-0.361,
"DNK","LTINT","TOT","PC_PA","Q","2020-Q4",-0.4623333,
"DNK","LTINT","TOT","PC_PA","Q","2021-Q1",-0.2513333,
"DNK","LTINT","TOT","PC_PA","Q","2021-Q2",0.074,
"DNK","LTINT","TOT","PC_PA","Q","2021-Q3",-0.073,
"DNK","LTINT","TOT","PC_PA","Q","2021-Q4",0.007,
"DNK","LTINT","TOT","PC_PA","Q","2022-Q1",0.379,
"DNK","LTINT","TOT","PC_PA","Q","2022-Q2",1.391,
"DNK","LTINT","TOT","PC_PA","Q","2022-Q3",1.720333,
"DNK","LTINT","TOT","PC_PA","Q","2022-Q4",2.420667,
"DNK","LTINT","TOT","PC_PA","Q","2023-Q1",2.509667,
"CAN","LTINT","TOT","PC_PA","Q","1979-Q4",11.05667,
"CAN","LTINT","TOT","PC_PA","Q","1980-Q1",12.50667,
"CAN","LTINT","TOT","PC_PA","Q","1980-Q2",11.74667,
"CAN","LTINT","TOT","PC_PA","Q","1980-Q3",12.19,
"CAN","LTINT","TOT","PC_PA","Q","1980-Q4",12.91,
"CAN","LTINT","TOT","PC_PA","Q","1981-Q1",13.16333,
"CAN","LTINT","TOT","PC_PA","Q","1981-Q2",14.78333,
"CAN","LTINT","TOT","PC_PA","Q","1981-Q3",16.44667,
"CAN","LTINT","TOT","PC_PA","Q","1981-Q4",15.56333,
"CAN","LTINT","TOT","PC_PA","Q","1982-Q1",15.47667,
"CAN","LTINT","TOT","PC_PA","Q","1982-Q2",15.19667,"B"
"CAN","LTINT","TOT","PC_PA","Q","1982-Q3",15.017,
"CAN","LTINT","TOT","PC_PA","Q","1982-Q4",12.051,
"CAN","LTINT","TOT","PC_PA","Q","1983-Q1",11.32783,
"CAN","LTINT","TOT","PC_PA","Q","1983-Q2",10.94117,
"CAN","LTINT","TOT","PC_PA","Q","1983-Q3",11.70917,
"CAN","LTINT","TOT","PC_PA","Q","1983-Q4",11.61617,
"CAN","LTINT","TOT","PC_PA","Q","1984-Q1",12.144,
"CAN","LTINT","TOT","PC_PA","Q","1984-Q2",13.51417,
"CAN","LTINT","TOT","PC_PA","Q","1984-Q3",13.1365,
"CAN","LTINT","TOT","PC_PA","Q","1984-Q4",12.0455,
"CAN","LTINT","TOT","PC_PA","Q","1985-Q1",11.807,
"CAN","LTINT","TOT","PC_PA","Q","1985-Q2",11.04467,
"CAN","LTINT","TOT","PC_PA","Q","1985-Q3",10.6605,
"CAN","LTINT","TOT","PC_PA","Q","1985-Q4",10.13517,
"CAN","LTINT","TOT","PC_PA","Q","1986-Q1",9.804,
"CAN","LTINT","TOT","PC_PA","Q","1986-Q2",8.966833,
"CAN","LTINT","TOT","PC_PA","Q","1986-Q3",8.899834,
"CAN","LTINT","TOT","PC_PA","Q","1986-Q4",8.9115,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q1",8.356667,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q2",9.251,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q3",10.13033,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q4",10.14483,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q1",9.445666,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q2",9.785666,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q3",10.09733,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q4",9.995,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q1",10.31528,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q2",9.886394,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q3",9.407303,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q4",9.520041,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q1",10.30888,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q2",11.1345,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q3",10.77959,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q4",10.68535,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q1",9.762788,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q2",9.676257,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q3",9.720052,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q4",8.664606,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q1",8.424151,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q2",8.524069,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q3",7.498201,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q4",7.798508,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q1",7.690471,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q2",7.496675,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q3",7.013175,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q4",6.77996,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q1",6.878717,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q2",8.506371,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q3",8.981574,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q4",9.09281,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q1",8.964399,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q2",8.111826,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q3",8.08953,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q4",7.481412,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q1",7.318067,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q2",7.759068,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q3",7.452011,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q4",6.390515,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q1",6.491909,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q2",6.543102,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q3",5.944624,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q4",5.592654,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q1",5.407249,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q2",5.339339,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q3",5.386465,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q4",4.983159,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q1",5.096978,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q2",5.323311,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q3",5.656032,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q4",6.088087,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q1",6.286111,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q2",6.011555,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q3",5.786455,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q4",5.617527,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q1",5.383333,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q2",5.72032,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q3",5.544672,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q4",5.272764,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q1",5.443879,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q2",5.559515,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q3",5.09881,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q4",5.061424,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q1",4.99032,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q2",4.670635,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q3",4.780775,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q4",4.800448,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q1",4.432708,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q2",4.772861,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q3",4.661111,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q4",4.451746,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q1",4.27456,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q2",4.031934,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q3",3.896175,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q4",4.065048,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q1",4.132871,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q2",4.4189,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q3",4.2551,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q4",4.024169,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q1",4.095076,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q2",4.359028,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q3",4.458317,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q4",4.166648,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q1",3.728394,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q2",3.670022,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q3",3.627636,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q4",3.395158,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q1",2.886272,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q2",3.205126,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q3",3.419768,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q4",3.411309,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q1",3.466373,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q2",3.471076,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q3",3.005397,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q4",2.997714,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q1",3.312297,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q2",3.155877,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q3",2.527177,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q4",2.136794,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q1",2.035939,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q2",1.911464,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q3",1.773634,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q4",1.772603,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q1",1.916919,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q2",1.964985,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q3",2.582537,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q4",2.583394,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q1",2.469459,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q2",2.352857,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q3",2.145833,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q4",1.955172,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q1",1.442184,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q2",1.644984,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q3",1.480825,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q4",1.518786,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q1",1.216894,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q2",1.284791,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q3",1.059973,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q4",1.445373,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q1",1.712945,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q2",1.513022,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q3",1.947045,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q4",1.961596,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q1",2.236988,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q2",2.27785,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q3",2.27876,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q4",2.31805,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q1",1.857795,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q2",1.616548,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q3",1.362776,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q4",1.517848,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q1",1.202034,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q2",0.5898355,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q3",0.5464625,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q4",0.6741032,
"CAN","LTINT","TOT","PC_PA","Q","2021-Q1",1.133832,
"CAN","LTINT","TOT","PC_PA","Q","2021-Q2",1.488397,
"CAN","LTINT","TOT","PC_PA","Q","2021-Q3",1.235444,
"CAN","LTINT","TOT","PC_PA","Q","2021-Q4",1.577571,
"CAN","LTINT","TOT","PC_PA","Q","2022-Q1",1.923549,
"CAN","LTINT","TOT","PC_PA","Q","2022-Q2",2.979342,
"CAN","LTINT","TOT","PC_PA","Q","2022-Q3",3.008697,
"CAN","LTINT","TOT","PC_PA","Q","2022-Q4",3.16273,
"CAN","LTINT","TOT","PC_PA","Q","2023-Q1",3.035103,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q1",4.25,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q2",4.156667,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q3",3.84,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q4",4.013333,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q1",4.77,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q2",5.04,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q3",4.88,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q4",5.01,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q1",5.21,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q2",5.093333,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q3",5.216667,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q4",5.276667,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q1",5.286667,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q2",5.23,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q3",5.676667,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q4",5.71,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q1",5.396667,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q2",5.98625,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q3",7.328428,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q4",6.994576,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q1",6.745858,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q2",9.1741,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q3",9.699543,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q4",11.31285,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q1",11.26727,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q2",8.620103,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q3",8.283787,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q4",7.365976,
"ISR","LTINT","TOT","PC_PA","Q","2004-Q1",7.246666,
"ISR","LTINT","TOT","PC_PA","Q","2004-Q2",7.773334,
"ISR","LTINT","TOT","PC_PA","Q","2004-Q3",7.81,
"ISR","LTINT","TOT","PC_PA","Q","2004-Q4",7.416667,
"ISR","LTINT","TOT","PC_PA","Q","2005-Q1",6.726666,
"ISR","LTINT","TOT","PC_PA","Q","2005-Q2",6.36,
"ISR","LTINT","TOT","PC_PA","Q","2005-Q3",6.136667,
"ISR","LTINT","TOT","PC_PA","Q","2005-Q4",6.223333,
"ISR","LTINT","TOT","PC_PA","Q","2006-Q1",6.373333,
"ISR","LTINT","TOT","PC_PA","Q","2006-Q2",6.523334,
"ISR","LTINT","TOT","PC_PA","Q","2006-Q3",6.476666,
"ISR","LTINT","TOT","PC_PA","Q","2006-Q4",5.883333,
"ISR","LTINT","TOT","PC_PA","Q","2007-Q1",5.423333,
"ISR","LTINT","TOT","PC_PA","Q","2007-Q2",5.106667,
"ISR","LTINT","TOT","PC_PA","Q","2007-Q3",5.933333,
"ISR","LTINT","TOT","PC_PA","Q","2007-Q4",5.753334,
"ISR","LTINT","TOT","PC_PA","Q","2008-Q1",5.816667,
"ISR","LTINT","TOT","PC_PA","Q","2008-Q2",5.923333,
"ISR","LTINT","TOT","PC_PA","Q","2008-Q3",6.026667,
"ISR","LTINT","TOT","PC_PA","Q","2008-Q4",5.926667,
"ISR","LTINT","TOT","PC_PA","Q","2009-Q1",4.833333,
"ISR","LTINT","TOT","PC_PA","Q","2009-Q2",5.18,
"ISR","LTINT","TOT","PC_PA","Q","2009-Q3",5.226666,
"ISR","LTINT","TOT","PC_PA","Q","2009-Q4",5.013333,
"ISR","LTINT","TOT","PC_PA","Q","2010-Q1",5,
"ISR","LTINT","TOT","PC_PA","Q","2010-Q2",4.843333,
"ISR","LTINT","TOT","PC_PA","Q","2010-Q3",4.406667,
"ISR","LTINT","TOT","PC_PA","Q","2010-Q4",4.486667,
"ISR","LTINT","TOT","PC_PA","Q","2011-Q1",5.013333,
"ISR","LTINT","TOT","PC_PA","Q","2011-Q2",5.33,
"ISR","LTINT","TOT","PC_PA","Q","2011-Q3",4.936666,
"ISR","LTINT","TOT","PC_PA","Q","2011-Q4",4.64,
"ISR","LTINT","TOT","PC_PA","Q","2012-Q1",4.606667,
"ISR","LTINT","TOT","PC_PA","Q","2012-Q2",4.523334,
"ISR","LTINT","TOT","PC_PA","Q","2012-Q3",4.306667,
"ISR","LTINT","TOT","PC_PA","Q","2012-Q4",4.16,
"ISR","LTINT","TOT","PC_PA","Q","2013-Q1",4.016667,
"ISR","LTINT","TOT","PC_PA","Q","2013-Q2",3.696667,
"ISR","LTINT","TOT","PC_PA","Q","2013-Q3",3.853333,
"ISR","LTINT","TOT","PC_PA","Q","2013-Q4",3.616667,
"ISR","LTINT","TOT","PC_PA","Q","2014-Q1",3.566667,
"ISR","LTINT","TOT","PC_PA","Q","2014-Q2",3.12,
"ISR","LTINT","TOT","PC_PA","Q","2014-Q3",2.633333,
"ISR","LTINT","TOT","PC_PA","Q","2014-Q4",2.223333,
"ISR","LTINT","TOT","PC_PA","Q","2015-Q1",1.78,
"ISR","LTINT","TOT","PC_PA","Q","2015-Q2",1.97,
"ISR","LTINT","TOT","PC_PA","Q","2015-Q3",2.356667,
"ISR","LTINT","TOT","PC_PA","Q","2015-Q4",2.173333,
"ISR","LTINT","TOT","PC_PA","Q","2016-Q1",1.94,
"ISR","LTINT","TOT","PC_PA","Q","2016-Q2",1.806667,
"ISR","LTINT","TOT","PC_PA","Q","2016-Q3",1.733333,
"ISR","LTINT","TOT","PC_PA","Q","2016-Q4",2.036667,
"ISR","LTINT","TOT","PC_PA","Q","2017-Q1",2.14,
"ISR","LTINT","TOT","PC_PA","Q","2017-Q2",2.08,
"ISR","LTINT","TOT","PC_PA","Q","2017-Q3",1.813333,
"ISR","LTINT","TOT","PC_PA","Q","2017-Q4",1.603333,
"ISR","LTINT","TOT","PC_PA","Q","2018-Q1",1.65,
"ISR","LTINT","TOT","PC_PA","Q","2018-Q2",1.826667,
"ISR","LTINT","TOT","PC_PA","Q","2018-Q3",2.173333,
"ISR","LTINT","TOT","PC_PA","Q","2018-Q4",2.326667,
"ISR","LTINT","TOT","PC_PA","Q","2019-Q1",2.056667,
"ISR","LTINT","TOT","PC_PA","Q","2019-Q2",1.746667,
"ISR","LTINT","TOT","PC_PA","Q","2019-Q3",1.123333,
"ISR","LTINT","TOT","PC_PA","Q","2019-Q4",0.9466667,
"ISR","LTINT","TOT","PC_PA","Q","2020-Q1",0.8666667,
"ISR","LTINT","TOT","PC_PA","Q","2020-Q2",0.7833334,
"ISR","LTINT","TOT","PC_PA","Q","2020-Q3",0.66,
"ISR","LTINT","TOT","PC_PA","Q","2020-Q4",0.8,
"ISR","LTINT","TOT","PC_PA","Q","2021-Q1",0.9766667,
"ISR","LTINT","TOT","PC_PA","Q","2021-Q2",1.143333,
"ISR","LTINT","TOT","PC_PA","Q","2021-Q3",1.03,
"ISR","LTINT","TOT","PC_PA","Q","2021-Q4",1.316667,
"ISR","LTINT","TOT","PC_PA","Q","2022-Q1",1.766667,
"ISR","LTINT","TOT","PC_PA","Q","2022-Q2",2.633333,
"ISR","LTINT","TOT","PC_PA","Q","2022-Q3",2.76,
"ISR","LTINT","TOT","PC_PA","Q","2022-Q4",3.316667,
"ISR","LTINT","TOT","PC_PA","Q","2023-Q1",3.583333,
"MEX","LTINT","TOT","PC_PA","Q","2002-Q1",9.876667,
"MEX","LTINT","TOT","PC_PA","Q","2002-Q2",9.666667,
"MEX","LTINT","TOT","PC_PA","Q","2002-Q3",10.20667,
"MEX","LTINT","TOT","PC_PA","Q","2002-Q4",10.75,
"MEX","LTINT","TOT","PC_PA","Q","2003-Q1",10.26333,
"MEX","LTINT","TOT","PC_PA","Q","2003-Q2",8.696667,
"MEX","LTINT","TOT","PC_PA","Q","2003-Q3",8.663333,
"MEX","LTINT","TOT","PC_PA","Q","2003-Q4",8.303333,
"MEX","LTINT","TOT","PC_PA","Q","2004-Q1",8.433333,
"MEX","LTINT","TOT","PC_PA","Q","2004-Q2",9.773334,
"MEX","LTINT","TOT","PC_PA","Q","2004-Q3",10.02667,
"MEX","LTINT","TOT","PC_PA","Q","2004-Q4",9.92,
"MEX","LTINT","TOT","PC_PA","Q","2005-Q1",9.966666,
"MEX","LTINT","TOT","PC_PA","Q","2005-Q2",9.936666,
"MEX","LTINT","TOT","PC_PA","Q","2005-Q3",9.09,
"MEX","LTINT","TOT","PC_PA","Q","2005-Q4",8.676666,
"MEX","LTINT","TOT","PC_PA","Q","2006-Q1",8.236667,
"MEX","LTINT","TOT","PC_PA","Q","2006-Q2",9.036667,
"MEX","LTINT","TOT","PC_PA","Q","2006-Q3",8.333333,
"MEX","LTINT","TOT","PC_PA","Q","2006-Q4",7.946667,
"MEX","LTINT","TOT","PC_PA","Q","2007-Q1",7.736667,
"MEX","LTINT","TOT","PC_PA","Q","2007-Q2",7.626667,
"MEX","LTINT","TOT","PC_PA","Q","2007-Q3",7.8,
"MEX","LTINT","TOT","PC_PA","Q","2008-Q4",8.77,
"MEX","LTINT","TOT","PC_PA","Q","2010-Q3",6.54,
"MEX","LTINT","TOT","PC_PA","Q","2011-Q4",6.563334,
"MEX","LTINT","TOT","PC_PA","Q","2013-Q2",5.28,
"MEX","LTINT","TOT","PC_PA","Q","2014-Q4",5.986667,
"MEX","LTINT","TOT","PC_PA","Q","2016-Q1",6.11,
"MEX","LTINT","TOT","PC_PA","Q","2017-Q3",6.853333,
"MEX","LTINT","TOT","PC_PA","Q","2019-Q1",8.403334,
"MEX","LTINT","TOT","PC_PA","Q","2020-Q3",5.753334,
"MEX","LTINT","TOT","PC_PA","Q","2021-Q4",7.573333,
"MEX","LTINT","TOT","PC_PA","Q","2022-Q2",8.983334,
"MEX","LTINT","TOT","PC_PA","Q","2022-Q4",9.403334,
"GRC","LTINT","TOT","PC_PA","Q","1997-Q3",9.49,
"GRC","LTINT","TOT","PC_PA","Q","1997-Q4",10.18,
"GRC","LTINT","TOT","PC_PA","Q","1998-Q1",10.44333,
