"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","INDPROD","TOT","IDX2015","Q","1980-Q1",40.80039,
"AUS","INDPROD","TOT","IDX2015","Q","1980-Q2",39.94367,
"AUS","INDPROD","TOT","IDX2015","Q","1980-Q3",40.63674,
"AUS","INDPROD","TOT","IDX2015","Q","1980-Q4",41.55067,
"AUS","INDPROD","TOT","IDX2015","Q","1981-Q1",41.92481,
"AUS","INDPROD","TOT","IDX2015","Q","1981-Q2",41.57574,
"AUS","INDPROD","TOT","IDX2015","Q","1981-Q3",41.79916,
"AUS","INDPROD","TOT","IDX2015","Q","1981-Q4",42.58468,
"AUS","INDPROD","TOT","IDX2015","Q","1982-Q1",42.25315,
"AUS","INDPROD","TOT","IDX2015","Q","1982-Q2",42.98566,
"AUS","INDPROD","TOT","IDX2015","Q","1982-Q3",41.89234,
"AUS","INDPROD","TOT","IDX2015","Q","1982-Q4",39.65508,
"AUS","INDPROD","TOT","IDX2015","Q","1983-Q1",38.86357,
"AUS","INDPROD","TOT","IDX2015","Q","1983-Q2",40.24951,
"AUS","INDPROD","TOT","IDX2015","Q","1983-Q3",40.22188,
"AUS","INDPROD","TOT","IDX2015","Q","1983-Q4",40.84407,
"AUS","INDPROD","TOT","IDX2015","Q","1984-Q1",42.0798,
"AUS","INDPROD","TOT","IDX2015","Q","1984-Q2",42.2257,
"AUS","INDPROD","TOT","IDX2015","Q","1984-Q3",43.7694,
"AUS","INDPROD","TOT","IDX2015","Q","1984-Q4",42.76797,
"AUS","INDPROD","TOT","IDX2015","Q","1985-Q1",43.89496,
"AUS","INDPROD","TOT","IDX2015","Q","1985-Q2",45.57393,
"AUS","INDPROD","TOT","IDX2015","Q","1985-Q3",45.82648,
"AUS","INDPROD","TOT","IDX2015","Q","1985-Q4",45.4739,
"AUS","INDPROD","TOT","IDX2015","Q","1986-Q1",45.09341,
"AUS","INDPROD","TOT","IDX2015","Q","1986-Q2",44.31777,
"AUS","INDPROD","TOT","IDX2015","Q","1986-Q3",44.93639,
"AUS","INDPROD","TOT","IDX2015","Q","1986-Q4",44.91239,
"AUS","INDPROD","TOT","IDX2015","Q","1987-Q1",45.65181,
"AUS","INDPROD","TOT","IDX2015","Q","1987-Q2",47.32281,
"AUS","INDPROD","TOT","IDX2015","Q","1987-Q3",48.28366,
"AUS","INDPROD","TOT","IDX2015","Q","1987-Q4",50.90999,
"AUS","INDPROD","TOT","IDX2015","Q","1988-Q1",50.94243,
"AUS","INDPROD","TOT","IDX2015","Q","1988-Q2",50.85421,
"AUS","INDPROD","TOT","IDX2015","Q","1988-Q3",51.27443,
"AUS","INDPROD","TOT","IDX2015","Q","1988-Q4",53.59626,
"AUS","INDPROD","TOT","IDX2015","Q","1989-Q1",53.03965,
"AUS","INDPROD","TOT","IDX2015","Q","1989-Q2",53.69555,
"AUS","INDPROD","TOT","IDX2015","Q","1989-Q3",53.648,
"AUS","INDPROD","TOT","IDX2015","Q","1989-Q4",53.3928,
"AUS","INDPROD","TOT","IDX2015","Q","1990-Q1",55.37166,
"AUS","INDPROD","TOT","IDX2015","Q","1990-Q2",55.03223,
"AUS","INDPROD","TOT","IDX2015","Q","1990-Q3",55.12532,
"AUS","INDPROD","TOT","IDX2015","Q","1990-Q4",55.02488,
"AUS","INDPROD","TOT","IDX2015","Q","1991-Q1",54.23881,
"AUS","INDPROD","TOT","IDX2015","Q","1991-Q2",54.44878,
"AUS","INDPROD","TOT","IDX2015","Q","1991-Q3",54.67347,
"AUS","INDPROD","TOT","IDX2015","Q","1991-Q4",55.13017,
"AUS","INDPROD","TOT","IDX2015","Q","1992-Q1",54.60881,
"AUS","INDPROD","TOT","IDX2015","Q","1992-Q2",54.51782,
"AUS","INDPROD","TOT","IDX2015","Q","1992-Q3",54.7056,
"AUS","INDPROD","TOT","IDX2015","Q","1992-Q4",55.5713,
"AUS","INDPROD","TOT","IDX2015","Q","1993-Q1",55.84784,
"AUS","INDPROD","TOT","IDX2015","Q","1993-Q2",56.80624,
"AUS","INDPROD","TOT","IDX2015","Q","1993-Q3",56.1777,
"AUS","INDPROD","TOT","IDX2015","Q","1993-Q4",57.01152,
"AUS","INDPROD","TOT","IDX2015","Q","1994-Q1",58.32857,
"AUS","INDPROD","TOT","IDX2015","Q","1994-Q2",58.66286,
"AUS","INDPROD","TOT","IDX2015","Q","1994-Q3",60.04586,
"AUS","INDPROD","TOT","IDX2015","Q","1994-Q4",59.99407,
"AUS","INDPROD","TOT","IDX2015","Q","1995-Q1",59.54886,
"AUS","INDPROD","TOT","IDX2015","Q","1995-Q2",60.39321,
"AUS","INDPROD","TOT","IDX2015","Q","1995-Q3",61.6752,
"AUS","INDPROD","TOT","IDX2015","Q","1995-Q4",62.18448,
"AUS","INDPROD","TOT","IDX2015","Q","1996-Q1",63.79311,
"AUS","INDPROD","TOT","IDX2015","Q","1996-Q2",63.03499,
"AUS","INDPROD","TOT","IDX2015","Q","1996-Q3",63.25367,
"AUS","INDPROD","TOT","IDX2015","Q","1996-Q4",63.63132,
"AUS","INDPROD","TOT","IDX2015","Q","1997-Q1",62.71048,
"AUS","INDPROD","TOT","IDX2015","Q","1997-Q2",63.99623,
"AUS","INDPROD","TOT","IDX2015","Q","1997-Q3",64.62486,
"AUS","INDPROD","TOT","IDX2015","Q","1997-Q4",65.72571,
"AUS","INDPROD","TOT","IDX2015","Q","1998-Q1",65.89043,
"AUS","INDPROD","TOT","IDX2015","Q","1998-Q2",66.69408,
"AUS","INDPROD","TOT","IDX2015","Q","1998-Q3",66.28448,
"AUS","INDPROD","TOT","IDX2015","Q","1998-Q4",66.52576,
"AUS","INDPROD","TOT","IDX2015","Q","1999-Q1",67.48153,
"AUS","INDPROD","TOT","IDX2015","Q","1999-Q2",66.28236,
"AUS","INDPROD","TOT","IDX2015","Q","1999-Q3",66.85236,
"AUS","INDPROD","TOT","IDX2015","Q","1999-Q4",67.25623,
"AUS","INDPROD","TOT","IDX2015","Q","2000-Q1",69.95158,
"AUS","INDPROD","TOT","IDX2015","Q","2000-Q2",70.35775,
"AUS","INDPROD","TOT","IDX2015","Q","2000-Q3",71.35876,
"AUS","INDPROD","TOT","IDX2015","Q","2000-Q4",71.72068,
"AUS","INDPROD","TOT","IDX2015","Q","2001-Q1",71.46754,
"AUS","INDPROD","TOT","IDX2015","Q","2001-Q2",71.82039,
"AUS","INDPROD","TOT","IDX2015","Q","2001-Q3",71.71391,
"AUS","INDPROD","TOT","IDX2015","Q","2001-Q4",72.65265,
"AUS","INDPROD","TOT","IDX2015","Q","2002-Q1",73.37668,
"AUS","INDPROD","TOT","IDX2015","Q","2002-Q2",73.35548,
"AUS","INDPROD","TOT","IDX2015","Q","2002-Q3",73.76163,
"AUS","INDPROD","TOT","IDX2015","Q","2002-Q4",74.57501,
"AUS","INDPROD","TOT","IDX2015","Q","2003-Q1",74.70515,
"AUS","INDPROD","TOT","IDX2015","Q","2003-Q2",73.72916,
"AUS","INDPROD","TOT","IDX2015","Q","2003-Q3",73.24067,
"AUS","INDPROD","TOT","IDX2015","Q","2003-Q4",73.38511,
"AUS","INDPROD","TOT","IDX2015","Q","2004-Q1",74.48,
"AUS","INDPROD","TOT","IDX2015","Q","2004-Q2",74.39987,
"AUS","INDPROD","TOT","IDX2015","Q","2004-Q3",74.6298,
"AUS","INDPROD","TOT","IDX2015","Q","2004-Q4",74.44019,
"AUS","INDPROD","TOT","IDX2015","Q","2005-Q1",75.59435,
"AUS","INDPROD","TOT","IDX2015","Q","2005-Q2",76.54411,
"AUS","INDPROD","TOT","IDX2015","Q","2005-Q3",76.1053,
"AUS","INDPROD","TOT","IDX2015","Q","2005-Q4",75.75937,
"AUS","INDPROD","TOT","IDX2015","Q","2006-Q1",75.18735,
"AUS","INDPROD","TOT","IDX2015","Q","2006-Q2",76.22154,
"AUS","INDPROD","TOT","IDX2015","Q","2006-Q3",78.31952,
"AUS","INDPROD","TOT","IDX2015","Q","2006-Q4",79.741,
"AUS","INDPROD","TOT","IDX2015","Q","2007-Q1",79.67559,
"AUS","INDPROD","TOT","IDX2015","Q","2007-Q2",79.73367,
"AUS","INDPROD","TOT","IDX2015","Q","2007-Q3",80.77505,
"AUS","INDPROD","TOT","IDX2015","Q","2007-Q4",80.91785,
"AUS","INDPROD","TOT","IDX2015","Q","2008-Q1",82.66953,
"AUS","INDPROD","TOT","IDX2015","Q","2008-Q2",83.36913,
"AUS","INDPROD","TOT","IDX2015","Q","2008-Q3",83.65686,
"AUS","INDPROD","TOT","IDX2015","Q","2008-Q4",81.50117,
"AUS","INDPROD","TOT","IDX2015","Q","2009-Q1",80.99213,
"AUS","INDPROD","TOT","IDX2015","Q","2009-Q2",81.25439,
"AUS","INDPROD","TOT","IDX2015","Q","2009-Q3",82.31303,
"AUS","INDPROD","TOT","IDX2015","Q","2009-Q4",84.5561,
"AUS","INDPROD","TOT","IDX2015","Q","2010-Q1",86.04516,
"AUS","INDPROD","TOT","IDX2015","Q","2010-Q2",86.03613,
"AUS","INDPROD","TOT","IDX2015","Q","2010-Q3",85.92248,
"AUS","INDPROD","TOT","IDX2015","Q","2010-Q4",85.41972,
"AUS","INDPROD","TOT","IDX2015","Q","2011-Q1",83.88071,
"AUS","INDPROD","TOT","IDX2015","Q","2011-Q2",86.32643,
"AUS","INDPROD","TOT","IDX2015","Q","2011-Q3",87.94533,
"AUS","INDPROD","TOT","IDX2015","Q","2011-Q4",88.75442,
"AUS","INDPROD","TOT","IDX2015","Q","2012-Q1",89.05734,
"AUS","INDPROD","TOT","IDX2015","Q","2012-Q2",88.78741,
"AUS","INDPROD","TOT","IDX2015","Q","2012-Q3",91.02666,
"AUS","INDPROD","TOT","IDX2015","Q","2012-Q4",91.46279,
"AUS","INDPROD","TOT","IDX2015","Q","2013-Q1",90.90428,
"AUS","INDPROD","TOT","IDX2015","Q","2013-Q2",91.79348,
"AUS","INDPROD","TOT","IDX2015","Q","2013-Q3",93.28519,
"AUS","INDPROD","TOT","IDX2015","Q","2013-Q4",94.53517,
"AUS","INDPROD","TOT","IDX2015","Q","2014-Q1",95.91009,
"AUS","INDPROD","TOT","IDX2015","Q","2014-Q2",97.45183,
"AUS","INDPROD","TOT","IDX2015","Q","2014-Q3",98.51591,
"AUS","INDPROD","TOT","IDX2015","Q","2014-Q4",98.48378,
"AUS","INDPROD","TOT","IDX2015","Q","2015-Q1",99.01086,
"AUS","INDPROD","TOT","IDX2015","Q","2015-Q2",98.54157,
"AUS","INDPROD","TOT","IDX2015","Q","2015-Q3",101.1014,
"AUS","INDPROD","TOT","IDX2015","Q","2015-Q4",101.1913,
"AUS","INDPROD","TOT","IDX2015","Q","2016-Q1",102.8884,
"AUS","INDPROD","TOT","IDX2015","Q","2016-Q2",102.1682,
"AUS","INDPROD","TOT","IDX2015","Q","2016-Q3",101.7328,
"AUS","INDPROD","TOT","IDX2015","Q","2016-Q4",102.475,
"AUS","INDPROD","TOT","IDX2015","Q","2017-Q1",101.9189,
"AUS","INDPROD","TOT","IDX2015","Q","2017-Q2",103.3804,
"AUS","INDPROD","TOT","IDX2015","Q","2017-Q3",104.5751,
"AUS","INDPROD","TOT","IDX2015","Q","2017-Q4",104.846,
"AUS","INDPROD","TOT","IDX2015","Q","2018-Q1",107.3425,
"AUS","INDPROD","TOT","IDX2015","Q","2018-Q2",107.9158,
"AUS","INDPROD","TOT","IDX2015","Q","2018-Q3",107.7886,
"AUS","INDPROD","TOT","IDX2015","Q","2018-Q4",108.3359,
"AUS","INDPROD","TOT","IDX2015","Q","2019-Q1",108.8611,
"AUS","INDPROD","TOT","IDX2015","Q","2019-Q2",109.8935,
"AUS","INDPROD","TOT","IDX2015","Q","2019-Q3",110.8013,
"AUS","INDPROD","TOT","IDX2015","Q","2019-Q4",111.3982,
"AUS","INDPROD","TOT","IDX2015","Q","2020-Q1",111.2833,
"AUS","INDPROD","TOT","IDX2015","Q","2020-Q2",108.2883,
"AUS","INDPROD","TOT","IDX2015","Q","2020-Q3",108.6233,
"AUS","INDPROD","TOT","IDX2015","Q","2020-Q4",109.0969,
"AUS","INDPROD","TOT","IDX2015","Q","2021-Q1",110.1086,
"AUS","INDPROD","TOT","IDX2015","Q","2021-Q2",110.287,
"AUS","INDPROD","TOT","IDX2015","Q","2021-Q3",110.1356,
"AUS","INDPROD","TOT","IDX2015","Q","2021-Q4",110.2335,
"AUS","INDPROD","TOT","IDX2015","Q","2022-Q1",109.9345,
"AUS","INDPROD","TOT","IDX2015","Q","2022-Q2",110.2334,
"AUS","INDPROD","TOT","IDX2015","Q","2022-Q3",111.2688,
"AUS","INDPROD","TOT","IDX2015","Q","2022-Q4",112.1412,
"AUS","INDPROD","TOT","IDX2015","Q","2023-Q1",112.8943,
"AUT","INDPROD","TOT","IDX2015","Q","1980-Q1",38.31476,
"AUT","INDPROD","TOT","IDX2015","Q","1980-Q2",38.04281,
"AUT","INDPROD","TOT","IDX2015","Q","1980-Q3",37.39214,
"AUT","INDPROD","TOT","IDX2015","Q","1980-Q4",38.07227,
"AUT","INDPROD","TOT","IDX2015","Q","1981-Q1",37.46662,
"AUT","INDPROD","TOT","IDX2015","Q","1981-Q2",37.28909,
"AUT","INDPROD","TOT","IDX2015","Q","1981-Q3",37.09468,
"AUT","INDPROD","TOT","IDX2015","Q","1981-Q4",37.39494,
"AUT","INDPROD","TOT","IDX2015","Q","1982-Q1",37.97346,
"AUT","INDPROD","TOT","IDX2015","Q","1982-Q2",37.35627,
"AUT","INDPROD","TOT","IDX2015","Q","1982-Q3",36.88054,
"AUT","INDPROD","TOT","IDX2015","Q","1982-Q4",36.2225,
"AUT","INDPROD","TOT","IDX2015","Q","1983-Q1",36.31126,
"AUT","INDPROD","TOT","IDX2015","Q","1983-Q2",37.47862,
"AUT","INDPROD","TOT","IDX2015","Q","1983-Q3",38.12959,
"AUT","INDPROD","TOT","IDX2015","Q","1983-Q4",37.72799,
"AUT","INDPROD","TOT","IDX2015","Q","1984-Q1",38.52511,
"AUT","INDPROD","TOT","IDX2015","Q","1984-Q2",38.8289,
"AUT","INDPROD","TOT","IDX2015","Q","1984-Q3",39.91633,
"AUT","INDPROD","TOT","IDX2015","Q","1984-Q4",40.07675,
"AUT","INDPROD","TOT","IDX2015","Q","1985-Q1",40.84393,
"AUT","INDPROD","TOT","IDX2015","Q","1985-Q2",40.95117,
"AUT","INDPROD","TOT","IDX2015","Q","1985-Q3",41.7263,
"AUT","INDPROD","TOT","IDX2015","Q","1985-Q4",41.30688,
"AUT","INDPROD","TOT","IDX2015","Q","1986-Q1",41.85713,
"AUT","INDPROD","TOT","IDX2015","Q","1986-Q2",41.90157,
"AUT","INDPROD","TOT","IDX2015","Q","1986-Q3",41.51603,
"AUT","INDPROD","TOT","IDX2015","Q","1986-Q4",41.29026,
"AUT","INDPROD","TOT","IDX2015","Q","1987-Q1",41.33826,
"AUT","INDPROD","TOT","IDX2015","Q","1987-Q2",42.20917,
"AUT","INDPROD","TOT","IDX2015","Q","1987-Q3",41.94343,
"AUT","INDPROD","TOT","IDX2015","Q","1987-Q4",42.65809,
"AUT","INDPROD","TOT","IDX2015","Q","1988-Q1",42.74282,
"AUT","INDPROD","TOT","IDX2015","Q","1988-Q2",43.65498,
"AUT","INDPROD","TOT","IDX2015","Q","1988-Q3",44.5429,
"AUT","INDPROD","TOT","IDX2015","Q","1988-Q4",44.56316,
"AUT","INDPROD","TOT","IDX2015","Q","1989-Q1",45.09892,
"AUT","INDPROD","TOT","IDX2015","Q","1989-Q2",46.24537,
"AUT","INDPROD","TOT","IDX2015","Q","1989-Q3",46.73448,
"AUT","INDPROD","TOT","IDX2015","Q","1989-Q4",47.79748,
"AUT","INDPROD","TOT","IDX2015","Q","1990-Q1",49.24641,
"AUT","INDPROD","TOT","IDX2015","Q","1990-Q2",49.60917,
"AUT","INDPROD","TOT","IDX2015","Q","1990-Q3",49.81979,
"AUT","INDPROD","TOT","IDX2015","Q","1990-Q4",50.42956,
"AUT","INDPROD","TOT","IDX2015","Q","1991-Q1",50.59404,
"AUT","INDPROD","TOT","IDX2015","Q","1991-Q2",50.96839,
"AUT","INDPROD","TOT","IDX2015","Q","1991-Q3",50.72839,
"AUT","INDPROD","TOT","IDX2015","Q","1991-Q4",50.41617,
"AUT","INDPROD","TOT","IDX2015","Q","1992-Q1",50.32286,
"AUT","INDPROD","TOT","IDX2015","Q","1992-Q2",51.48928,
"AUT","INDPROD","TOT","IDX2015","Q","1992-Q3",49.51813,
"AUT","INDPROD","TOT","IDX2015","Q","1992-Q4",48.89511,
"AUT","INDPROD","TOT","IDX2015","Q","1993-Q1",49.29189,
"AUT","INDPROD","TOT","IDX2015","Q","1993-Q2",48.75393,
"AUT","INDPROD","TOT","IDX2015","Q","1993-Q3",49.21219,
"AUT","INDPROD","TOT","IDX2015","Q","1993-Q4",49.62334,
"AUT","INDPROD","TOT","IDX2015","Q","1994-Q1",49.96506,
"AUT","INDPROD","TOT","IDX2015","Q","1994-Q2",50.70256,
"AUT","INDPROD","TOT","IDX2015","Q","1994-Q3",50.99706,
"AUT","INDPROD","TOT","IDX2015","Q","1994-Q4",52.92054,
"AUT","INDPROD","TOT","IDX2015","Q","1995-Q1",53.5013,
"AUT","INDPROD","TOT","IDX2015","Q","1995-Q2",54.70819,
"AUT","INDPROD","TOT","IDX2015","Q","1995-Q3",53.63169,
"AUT","INDPROD","TOT","IDX2015","Q","1995-Q4",53.33244,
"AUT","INDPROD","TOT","IDX2015","Q","1996-Q1",53.2369,
"AUT","INDPROD","TOT","IDX2015","Q","1996-Q2",53.74365,
"AUT","INDPROD","TOT","IDX2015","Q","1996-Q3",54.7853,
"AUT","INDPROD","TOT","IDX2015","Q","1996-Q4",55.34836,
"AUT","INDPROD","TOT","IDX2015","Q","1997-Q1",57.17829,
"AUT","INDPROD","TOT","IDX2015","Q","1997-Q2",57.03753,
"AUT","INDPROD","TOT","IDX2015","Q","1997-Q3",58.47332,
"AUT","INDPROD","TOT","IDX2015","Q","1997-Q4",59.65573,
"AUT","INDPROD","TOT","IDX2015","Q","1998-Q1",62.58362,
"AUT","INDPROD","TOT","IDX2015","Q","1998-Q2",63.23113,
"AUT","INDPROD","TOT","IDX2015","Q","1998-Q3",64.10387,
"AUT","INDPROD","TOT","IDX2015","Q","1998-Q4",64.16018,
"AUT","INDPROD","TOT","IDX2015","Q","1999-Q1",63.76604,
"AUT","INDPROD","TOT","IDX2015","Q","1999-Q2",66.13087,
"AUT","INDPROD","TOT","IDX2015","Q","1999-Q3",66.77838,
"AUT","INDPROD","TOT","IDX2015","Q","1999-Q4",69.73443,
"AUT","INDPROD","TOT","IDX2015","Q","2000-Q1",68.55201,
"AUT","INDPROD","TOT","IDX2015","Q","2000-Q2",70.74792,
"AUT","INDPROD","TOT","IDX2015","Q","2000-Q3",71.93034,
"AUT","INDPROD","TOT","IDX2015","Q","2000-Q4",74.01365,
"AUT","INDPROD","TOT","IDX2015","Q","2001-Q1",73.67581,
"AUT","INDPROD","TOT","IDX2015","Q","2001-Q2",72.38078,
"AUT","INDPROD","TOT","IDX2015","Q","2001-Q3",73.22537,
"AUT","INDPROD","TOT","IDX2015","Q","2001-Q4",72.85938,
"AUT","INDPROD","TOT","IDX2015","Q","2002-Q1",72.40894,
"AUT","INDPROD","TOT","IDX2015","Q","2002-Q2",74.71747,
"AUT","INDPROD","TOT","IDX2015","Q","2002-Q3",73.28168,
"AUT","INDPROD","TOT","IDX2015","Q","2002-Q4",73.47874,
"AUT","INDPROD","TOT","IDX2015","Q","2003-Q1",77.05415,
"AUT","INDPROD","TOT","IDX2015","Q","2003-Q2",76.0125,
"AUT","INDPROD","TOT","IDX2015","Q","2003-Q3",76.46294,
"AUT","INDPROD","TOT","IDX2015","Q","2003-Q4",76.80077,
"AUT","INDPROD","TOT","IDX2015","Q","2004-Q1",78.29287,
"AUT","INDPROD","TOT","IDX2015","Q","2004-Q2",80.34802,
"AUT","INDPROD","TOT","IDX2015","Q","2004-Q3",82.37502,
"AUT","INDPROD","TOT","IDX2015","Q","2004-Q4",83.02254,
"AUT","INDPROD","TOT","IDX2015","Q","2005-Q1",81.47414,
"AUT","INDPROD","TOT","IDX2015","Q","2005-Q2",84.14864,
"AUT","INDPROD","TOT","IDX2015","Q","2005-Q3",85.02139,
"AUT","INDPROD","TOT","IDX2015","Q","2005-Q4",87.30176,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q1",87.83666,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q2",89.58213,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q3",91.91882,
"AUT","INDPROD","TOT","IDX2015","Q","2006-Q4",93.55167,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q1",95.29714,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q2",95.46606,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q3",96.08543,
"AUT","INDPROD","TOT","IDX2015","Q","2007-Q4",96.02912,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q1",99.52007,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q2",98.59102,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q3",97.66198,
"AUT","INDPROD","TOT","IDX2015","Q","2008-Q4",93.01677,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q1",89.35691,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q2",86.37272,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q3",87.07654,
"AUT","INDPROD","TOT","IDX2015","Q","2009-Q4",89.04723,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q1",88.92975,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q2",91.50387,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q3",93.18931,
"AUT","INDPROD","TOT","IDX2015","Q","2010-Q4",94.16992,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q1",95.82471,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q2",96.74404,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q3",96.49889,
"AUT","INDPROD","TOT","IDX2015","Q","2011-Q4",97.54079,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q1",96.77469,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q2",98.67464,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q3",99.6859,
"AUT","INDPROD","TOT","IDX2015","Q","2012-Q4",99.16494,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q1",97.29564,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q2",98.98108,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q3",100.1456,
"AUT","INDPROD","TOT","IDX2015","Q","2013-Q4",99.74718,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q1",99.62461,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q2",99.19559,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q3",98.00046,
"AUT","INDPROD","TOT","IDX2015","Q","2014-Q4",98.27626,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q1",100.1,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q2",99.8,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q3",99.86667,
"AUT","INDPROD","TOT","IDX2015","Q","2015-Q4",100.2,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q1",102.2333,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q2",101.4,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q3",102.2,
"AUT","INDPROD","TOT","IDX2015","Q","2016-Q4",104.0667,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q1",104.3,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q2",106.7667,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q3",109.1333,
"AUT","INDPROD","TOT","IDX2015","Q","2017-Q4",111.0667,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q1",110.5,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q2",113.1667,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q3",113.4667,
"AUT","INDPROD","TOT","IDX2015","Q","2018-Q4",116.8667,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q1",117.3667,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q2",114.8667,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q3",114.7,
"AUT","INDPROD","TOT","IDX2015","Q","2019-Q4",114.6,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q1",113.4667,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q2",97.66666,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q3",111.8333,
"AUT","INDPROD","TOT","IDX2015","Q","2020-Q4",114.4,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q1",116.4333,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q2",118.9667,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q3",119.9,
"AUT","INDPROD","TOT","IDX2015","Q","2021-Q4",123.4667,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q1",126.9667,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q2",128.9333,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q3",126.7667,
"AUT","INDPROD","TOT","IDX2015","Q","2022-Q4",127.6667,
"AUT","INDPROD","TOT","IDX2015","Q","2023-Q1",129.5667,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q1",54.81299,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q2",53.05809,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q3",52.20451,
"BEL","INDPROD","TOT","IDX2015","Q","1980-Q4",50.5162,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q1",50.76836,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q2",51.10107,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q3",50.93843,
"BEL","INDPROD","TOT","IDX2015","Q","1981-Q4",51.88081,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q1",51.15296,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q2",51.63361,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q3",51.01154,
"BEL","INDPROD","TOT","IDX2015","Q","1982-Q4",50.86754,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q1",51.53771,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q2",51.64027,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q3",52.34771,
"BEL","INDPROD","TOT","IDX2015","Q","1983-Q4",53.00033,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q1",53.10257,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q2",53.36897,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q3",53.63709,
"BEL","INDPROD","TOT","IDX2015","Q","1984-Q4",53.85538,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q1",53.79498,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q2",54.76431,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q3",54.74722,
"BEL","INDPROD","TOT","IDX2015","Q","1985-Q4",55.94256,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q1",55.76486,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q2",54.68061,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q3",55.92662,
"BEL","INDPROD","TOT","IDX2015","Q","1986-Q4",55.11608,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q1",55.39921,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q2",56.92241,
"BEL","INDPROD","TOT","IDX2015","Q","1987-Q3",56.54148,
